postal code,place name,latitude,longitude
46-310,Dębina,51.0089,18.3675
46-320,Strojec,51.0366,18.5044
46-040,Chobie,50.72,18.2904
46-040,Biestrzynnik,50.7365,18.2144
46-050,Raszowa,50.6014,18.1294
46-070,Wawelno,50.6559,17.7617
49-100,Sosnówka,50.6508,17.6718
49-120,Karczów,50.705,17.7865
17-315,Bogusze-Litewka,52.5761,22.6848
17-322,Moczydły-Dubiny,52.6029,22.6266
17-332,Wałki,52.5585,23.0465
16-100,Zaśpicze,53.4142,23.67
16-100,Wroczyńszczyzna,53.4386,23.4791
16-100,Drahle,53.3853,23.557
16-113,Suchynicze,53.3613,23.6578
16-123,Kowale,53.5277,23.6368
16-123,Kowale-Kolonia,53.5198,23.6106
16-123,Kruglany,53.4859,23.6303
16-130,Kuplisk,53.4901,23.2608
16-130,Kamienica,53.4886,23.2835
16-140,Wysokie,53.4898,23.1014
16-140,Rudka,53.4375,23.1144
16-140,Przesławka,53.3574,23.1526
16-200,Grzebienie,53.6207,23.4336
10-253,Olsztyn,53.7925,20.4922
10-294,Olsztyn,53.7875,20.4847
10-352,Olsztyn,53.7861,20.488
10-419,Olsztyn,53.7837,20.5108
10-502,Olsztyn,53.7833,20.4951
10-524,Olsztyn,53.7829,20.4879
10-565,Olsztyn,53.7755,20.4881
10-605,Olsztyn,53.761,20.5025
10-616,Olsztyn,53.7589,20.5063
10-619,Olsztyn,53.7625,20.5285
10-627,Olsztyn,53.7623,20.5082
10-633,Olsztyn,53.7638,20.5139
10-723,Olsztyn,53.7499,20.4546
10-817,Olsztyn,53.7662,20.4261
64-700,Radosiew,52.9627,16.4815
64-707,Paliszewo,52.9233,16.6936
64-710,Jakubowo,52.7953,16.6964
64-720,Miłkówko,52.8133,16.504
64-720,Bzowo,52.8541,16.4805
64-730,Dębogóra,52.9755,16.1308
64-730,Herburtowo,52.8999,16.1164
64-980,Osiniec,53.0359,16.5092
62-200,Piekary,52.5467,17.5522
62-200,Braciszewo,52.5373,17.5181
62-200,Gniezno,52.5291,17.6002
62-230,Witkówko,52.4559,17.7625
62-230,Wierzchowiska,52.4818,17.7877
62-240,Ochodza,52.6427,17.7359
62-250,Kosowo,52.4313,17.5725
62-280,Sroczyn,52.5528,17.2758
62-280,Skrzetuszewo,52.5498,17.3532
63-800,Czajkowo,51.8559,16.9439
63-810,Zimnowoda,51.879,17.3011
63-830,Czeluścin,51.7316,17.165
63-840,Niepart,51.7072,16.9918
63-860,Pogorzela,51.8233,17.2302
62-067,Rostarzewo,52.132,16.2014
62-067,Ruchocice - Osada Leśna,52.1731,16.3237
62-073,Rataje,52.1771,16.3673
64-050,Dębsko,52.1225,16.3003
64-050,Trzcinica,52.1337,16.4009
64-061,Parzęczewo,52.1444,16.4314
64-308,Kuźnica Zbąska,52.2148,16.1171
63-220,Wyszki,51.9358,17.6065
62-782,Wolica,51.7018,18.1551
62-812,Poklęków,51.8441,18.0605
62-812,Piotrów,51.8143,18.0516
62-834,Przespolew Pański,51.9048,18.3978
62-850,Żychów,51.8414,18.3606
62-850,Chrusty Drugie,51.867,18.4185
62-860,Janików,51.7677,18.2979
62-860,Modła,51.7405,18.2982
62-860,Opatówek,51.738,18.2129
62-860,Nędzerzew,51.7617,18.1394
62-862,Główczyn,51.6538,18.3635
62-865,Lipka,51.7044,18.3916
62-865,Staw,51.707,18.3737
62-865,Krowica Pusta,51.7231,18.3247
62-865,Pamiątków,51.6455,18.3564
62-865,Murowaniec,51.7094,18.2922
62-872,Godziesze Wielkie,51.6458,18.1811
62-874,Natalin,51.5938,18.2851
63-600,Kierzenko,51.3422,18.0612
63-620,Kwasielina,51.1508,18.0439
63-620,Jelenia Głowa,51.1713,17.9617
63-630,Szarlota,51.1281,17.9783
63-630,Okrzyce,51.1404,17.9501
62-600,Dzierawy,52.2076,18.5867
62-620,Łaziska,52.3482,18.6223
62-635,Zbijewek-Parcele,52.3501,18.9882
62-650,Straszków,52.2238,18.9536
62-652,Bowyczyny,52.2131,19.0707
62-652,Chrzanowo,52.2527,19.0624
62-500,Niklas,52.1017,18.2343
62-511,Trzy Borki,52.2903,18.3887
62-513,Borowo,52.2037,18.4
62-530,Kazimierz Biskupi,52.3081,18.1618
62-541,Nieborzyn-Kolonia,52.4087,18.0938
62-550,Biela,52.456,18.2327
62-560,Czartówek,52.4417,18.3055
62-560,Popielewo,52.4452,18.2879
62-560,Mielnica Mała,52.4767,18.3776
62-561,Konstantynówek,52.3954,18.3286
62-561,Dąbrowa Duża,52.3427,18.2792
62-561,Wierzelin,52.3785,18.431
62-571,Modła Księża,52.1457,18.2115
62-573,Trójka,52.1488,18.1608
62-580,Mokre,52.0288,18.0491
62-610,Rybno,52.3975,18.4674
62-610,Jaźwiny,52.2994,18.5143
62-619,Zaryń,52.4356,18.5859
62-619,Stanisławowo,52.4973,18.5028
64-000,Gryżyna,52.0285,16.7124
64-010,Wieszkowo,51.9314,16.8532
64-020,Donatowo,52.0851,16.8635
64-030,Śmigiel,52.0106,16.5227
64-030,Nowy Świat,52.0231,16.4705
63-270,Biały Dwór,51.854,17.4247
63-270,Borzęcice,51.8746,17.5045
63-270,Józefów,51.7912,17.3321
63-270,Dębiogóra,51.7945,17.4321
63-700,Kobierno,51.7203,17.4667
63-720,Serafinów,51.8194,17.3466
63-740,Stary Kobylin,51.7098,17.216
63-740,Starkówiec,51.7455,17.2332
64-113,Łoniewo,51.8849,16.6955
64-120,Bojanice,51.918,16.8374
64-120,Brylewo,51.8676,16.8656
64-130,Przybiń,51.8084,16.7293
64-140,Grotniki,51.9492,16.3583
64-400,Puszcza,52.6111,15.8553
64-400,Sowia Góra,52.7043,15.8449
64-423,Chorzewo,52.5306,16.218
64-423,Chudobczyce,52.5001,16.1659
64-423,Daleszynek,52.5382,16.1525
64-310,Grudzianka,52.4322,16.0522
64-330,Urbanowo,52.2712,16.4049
64-361,Glinki,52.3571,16.0583
64-600,Nieczajna,52.5823,16.7551
64-600,Łukowo,52.6398,16.8808
64-600,Kiszewo,52.6818,16.6699
64-600,Sycyn,52.66,16.6329
64-610,Dziewcza Struga,52.7359,16.9364
64-610,Józefinowo,52.7079,16.9511
64-630,Gorzewko,52.7761,16.8595
64-630,Wojciechowo,52.7376,16.7951
63-405,Kania,51.5551,18.1771
63-421,Ludwików,51.5146,17.8183
63-421,Chynowa,51.57,17.9131
63-430,Trzcieliny,51.5719,17.7796
63-440,Bugaj,51.7989,17.6675
63-440,Jaskółki,51.6862,17.7374
63-460,Skalmierzyce,51.7015,17.9721
63-460,Czachory,51.7299,17.9204
63-505,Skarydzew,51.4253,18.1534
63-507,Onufry,51.3875,17.8574
63-524,Muchy,51.5175,18.3363
64-930,Róża Wielka,53.1399,16.4754
89-310,Liszkowo,53.2299,17.3238
89-310,Rataje,53.2586,17.2426
63-300,Korzkwy,51.9133,17.7436
63-308,Krzyżówka,52.047,17.9081
63-308,Czołnochów,52.0486,17.741
63-313,Kwileń,51.9943,17.8433
63-313,Chocz,51.9767,17.8721
63-322,Cieśle,51.8581,17.8477
63-322,Szkudła,51.813,17.9159
61-160,Czapury,52.3218,16.9166
61-160,Babki,52.315,16.9338
62-005,Bolechówko,52.5206,16.9951
62-010,Promno,52.4506,17.2429
62-010,Latalice,52.5286,17.326
62-010,Jezierce,52.4341,17.3731
62-020,Swarzędz,52.4042,17.0712
62-050,Krajkowo,52.208,16.9434
62-050,Bogulin,52.2209,16.8698
62-052,Jarosławiec,52.2837,16.804
62-052,Szreniawa,52.3184,16.7989
62-080,Przeźmierowo,52.4295,16.7934
62-090,Krzyszkowo,52.5239,16.7295
62-095,Celiniec,52.558,17.1047
62-095,Łopuchówko,52.5935,17.0887
63-005,Bugaj,52.3102,17.181
63-900,Żołędnica,51.6533,16.8933
63-900,Łaszczyn,51.6393,16.8602
63-910,Niemarzyn,51.6339,16.9647
63-930,Ostoje,51.5702,17.1339
63-930,Rogożewo,51.6825,17.1581
63-930,Bonowo,51.5745,17.1787
63-930,Nad Stawem,51.6454,17.2018
63-940,Sułów Mały,51.6524,16.7002
62-400,Posada,52.367,17.9068
62-400,Młodojewo-Parcele,52.3026,17.9364
62-402,Giewartów,52.3742,17.9533
62-402,Kąpiel,52.3627,18.0287
62-402,Grabina,52.3245,18.0149
62-420,Ostrowo Kościelne,52.3486,17.8381
62-420,Babin-Olędry,52.3415,17.8651
62-045,Jakubowo,52.497,16.2844
64-510,Nowa Wieś,52.6931,16.3888
64-520,Zielonagóra,52.7135,16.5258
64-520,Ordzin,52.6728,16.4581
64-553,Brzoza,52.4032,16.5531
64-560,Rudki-Huby,52.6032,16.4616
64-560,Rudki,52.6061,16.4835
62-023,Murzynowo Leśne,52.1566,17.3397
63-011,Pławce,52.3047,17.2762
63-014,Bukowy Las,52.2676,17.4794
63-025,Witowo,52.1187,17.4154
63-025,Wygranka,52.1481,17.4443
63-040,Szypłów,52.0294,17.4056
63-040,Aleksandrów,52.061,17.4095
63-100,Zbrudzewo,52.1209,17.0462
63-100,Bystrzek,52.0864,17.0935
63-100,Grzymysław,52.0649,17.0262
63-100,Kawcze,52.0924,17.051
63-100,Pełczyn,52.054,17.0158
62-710,Olesin,52.1591,18.466
62-720,Janów,52.1212,18.6667
62-730,Kaczka,51.9388,18.7336
62-730,Zagaj,51.914,18.682
62-731,Paulinów,52.0369,18.6799
62-731,Kaczki Plastowe,51.9727,18.573
62-740,Imiełków,52.0336,18.3968
62-085,Brzeźno,52.6344,17.1027
62-085,Nadmłyn,52.6756,17.2227
62-100,Wiatrowo,52.7659,17.1328
62-100,Kaliska,52.8295,17.2373
62-105,Łukowo,52.886,17.3163
62-112,Jakubowo,52.7789,17.0486
62-120,Stołężyn,52.9309,17.4427
62-130,Bogdanowo,52.9722,17.3071
62-285,Chociszewko,52.6931,17.2148
64-211,Obra,52.0757,16.0436
64-214,Grójec Mały,52.1831,15.9048
64-224,Rudno,52.0052,15.9916
64-234,Nowa Wieś,52.0121,16.217
64-234,Siekówko,52.0322,16.3222
62-310,Trzcianki,52.1521,17.7366
62-310,Dolne Grądy,52.1171,17.7183
62-310,Ciemierów,52.0837,17.7175
62-330,Opatówko,52.3379,17.4891
77-400,Klukowo,53.334,17.0104
77-416,Węgierce,53.3497,16.9037
64-100,Leszno,51.8443,16.5763
60-159,Poznań,52.3872,16.8618
60-231,Poznań,52.3966,16.8964
60-267,Poznań,52.3915,16.8867
60-282,Poznań,52.3947,16.8807
60-461,Poznań,52.4509,16.8658
60-512,Poznań,52.41,16.8964
60-579,Poznań,52.4159,16.8837
60-691,Poznań,52.4531,16.9047
60-726,Poznań,52.3941,16.9031
60-770,Poznań,52.4,16.9001
60-775,Poznań,52.4015,16.903
60-823,Poznań,52.4105,16.9089
60-824,Poznań,52.4111,16.9045
60-829,Poznań,52.4109,16.9131
60-830,Poznań,52.4122,16.9126
60-842,Poznań,52.4124,16.9057
60-859,Poznań,52.4141,16.906
61-001,Poznań,52.4173,16.96
61-124,Poznań,52.411,16.9522
61-148,Poznań,52.3951,16.9448
61-203,Poznań,52.3918,16.9408
61-289,Poznań,52.3857,16.978
61-290,Poznań,52.3864,16.9806
61-312,Poznań,52.3593,17.0085
61-316,Poznań,52.3518,16.9701
61-362,Poznań,52.3678,16.9407
61-375,Poznań,52.3807,16.9472
61-419,Poznań,52.3695,16.8861
61-446,Poznań,52.3655,16.9065
61-521,Poznań,52.3892,16.9133
61-527,Poznań,52.3906,16.9165
61-638,Poznań,52.4309,16.9412
61-642,Poznań,52.4379,16.944
61-694,Poznań,52.4397,16.953
61-696,Poznań,52.4318,16.9447
61-722,Poznań,52.4157,16.9346
61-733,Poznań,52.4126,16.9232
61-754,Poznań,52.4115,16.9402
78-200,Kamosowo,53.9838,15.9013
78-220,Retowo,53.9711,16.2097
78-220,Liśnica,53.9061,16.1933
78-230,Wyganowo,54.1339,15.8914
73-200,Suliszewo,53.1874,15.5882
73-200,Wysokie,53.1377,15.4007
73-200,Płoki,53.1454,15.3994
73-210,Rajsko,53.2257,15.5495
73-220,Wiśniewo,53.2248,15.7872
73-220,Karpinek,53.1629,15.6861
73-240,Kołecko,53.0095,15.6238
73-240,Starzyce,53.0416,15.6455
78-500,Jankowo,53.5178,15.7542
78-506,Dołgie,53.6023,15.8971
78-506,Węglin,53.6056,15.8663
78-530,Wierzchówko,53.466,16.1437
78-530,Żabinek,53.4408,16.071
78-540,Krężno,53.3064,15.9509
78-550,Rzepowo,53.591,16.0935
72-112,Stepnica,53.6518,14.6315
72-130,Bagna,53.5444,15.1729
72-200,Struga,53.7697,15.1361
72-200,Długołęka,53.6192,15.1117
72-300,Górzyca,53.9771,15.2362
72-310,Makowiska,53.7913,15.2711
75-255,Koszalin,54.2092,16.1609
75-332,Koszalin,54.2012,16.1828
75-406,Koszalin,54.1931,16.1969
75-543,Koszalin,54.1917,16.1985
75-545,Koszalin,54.1927,16.2025
75-711,Koszalin,54.1896,16.1959
75-808,Koszalin,54.1819,16.1853
75-837,Koszalin,54.1831,16.175
75-844,Koszalin,54.1821,16.1724
75-847,Koszalin,54.1789,16.1798
76-669,Koszalin,54.1755,16.2312
70-004,Szczecin,53.3927,14.5163
70-025,Szczecin,53.3986,14.5237
70-106,Szczecin,53.4149,14.5302
70-132,Szczecin,53.4045,14.5255
70-236,Szczecin,53.4184,14.5395
70-320,Szczecin,53.4321,14.5241
70-326,Szczecin,53.4323,14.5398
70-331,Szczecin,53.4299,14.5375
70-352,Szczecin,53.4306,14.5402
70-403,Szczecin,53.4283,14.5501
70-532,Szczecin,53.4336,14.5549
70-546,Szczecin,53.4272,14.5564
70-550,Szczecin,53.4287,14.5565
70-767,Szczecin,53.3882,14.6445
70-806,Szczecin,53.3914,14.6601
70-810,Szczecin,53.3932,14.6651
70-812,Szczecin,53.3869,14.678
70-846,Szczecin,53.408,14.6965
71-006,Szczecin,53.4051,14.5065
71-030,Szczecin,53.4219,14.4902
71-112,Szczecin,53.4345,14.5118
71-213,Szczecin,53.4435,14.4884
71-405,Szczecin,53.4371,14.5479
71-476,Szczecin,53.4586,14.5231
71-516,Szczecin,53.4441,14.5485
71-606,Szczecin,53.4364,14.5721
71-647,Szczecin,53.4464,14.5731
71-663,Szczecin,53.4506,14.5529
71-670,Szczecin,53.4544,14.5569
71-682,Szczecin,53.4546,14.5694
71-683,Szczecin,53.4554,14.5682
71-694,Szczecin,53.4625,14.5633
71-756,Szczecin,53.4628,14.5752
71-758,Szczecin,53.4651,14.5668
71-769,Szczecin,53.4601,14.551
71-799,Szczecin,53.4803,14.5325
71-804,Szczecin,53.485,14.581
71-876,Szczecin,53.5274,14.5986
71-888,Szczecin,53.5264,14.5893
78-884,Szczecin,53.3894,14.771
72-310,Łęczna,53.8047,15.1551
72-310,Słudwia,53.8126,15.2839
72-343,Czaplice,54.0436,15.1275
72-343,Lędzin,54.0702,15.0769
72-350,Rogozina,54.0777,15.1587
72-350,Niczonów,54.019,15.0059
72-351,Pogorzelica,54.1,15.1199
74-100,Włodkowice,53.1552,14.5361
74-100,Bartkowo,53.2103,14.5414
74-107,Stare Brynki,53.2947,14.5587
74-107,Chlebowo,53.309,14.5964
74-110,Dłużyna,53.0928,14.7057
74-503,Niwka,52.8672,14.4479
74-503,Skotnica,52.8574,14.3585
74-505,Kurzycko,52.7596,14.4675
74-505,Kiwity,52.8201,14.5609
74-520,Piasek,52.9755,14.2082
72-405,Duniewo,53.9065,14.9479
72-420,Dziwnów,54.0234,14.7494
72-500,Międzyzdroje,53.9268,14.4475
72-518,Jagienki,53.8881,14.5624
78-104,Kołobrzeg,54.1855,15.5548
78-125,Strzebielewo,53.9735,15.5646
78-125,Rymań,53.9453,15.5338
78-132,Korzyścienko,54.1597,15.5195
76-004,Kędzierzyn,54.2293,16.2272
76-004,Wonieść,54.162,16.3661
76-010,Puławy,54.1733,16.633
76-020,Jatynia,53.9707,16.4401
76-024,Bagno,54.1089,16.1772
76-037,Łopienica,54.2116,15.824
76-039,Tatów,54.1711,16.0832
74-322,Wiewiórki,52.9923,15.0936
72-001,Rosówek,53.3217,14.4202
72-001,Kamieniec,53.3099,14.4386
72-003,Stolec,53.5569,14.3135
72-015,Nowa Jasienica,53.6066,14.4476
74-200,Ryszewko,53.1964,14.85
74-210,Przelewice,53.1034,15.0781
74-240,Batowo,53.0559,14.9589
74-240,Świerszczyki,53.0088,14.9264
76-100,Boleszewo,54.369,16.5811
76-100,Łętowo,54.2829,16.8212
76-100,Tychowo,54.3506,16.7828
76-129,Ostrowiec,54.2765,16.669
76-150,Domasławice,54.3906,16.444
73-131,Ulikowo,53.3491,15.1367
73-140,Wierzchucice,53.4617,15.5412
78-400,Mosina,53.6834,16.6006
78-425,Donimierz,53.9032,16.9045
78-445,Liszkowo,53.5804,16.4522
78-445,Strzeszyn,53.6146,16.4219
78-446,Piława,53.6202,16.4646
78-450,Grzmiączka,53.8409,16.513
78-460,Chwalimki,53.733,16.4593
78-460,Nowy Chwalim,53.7598,16.4869
78-460,Górki,53.7552,16.3839
78-460,Korzec,53.7229,16.3577
78-311,Przybyradz,53.7656,15.6049
78-312,Kartlewo,53.8285,15.6427
78-316,Karsibór,53.6644,15.8669
78-320,Wardyń Górny,53.7803,16.0221
78-320,Nowe Borne,53.7337,16.0582
78-320,Redło,53.7755,15.9654
78-331,Rzecino,53.8438,15.9997
78-600,Bukowa Góra,53.2807,16.6345
78-607,Jarogniewie,53.3768,16.3713
78-627,Chwiram,53.2289,16.4571
78-630,Miradź,53.152,16.014
78-640,Marcinkowice,53.2653,16.1843
78-640,Martew,53.1793,16.1056
78-650,Kierpnik,53.3178,16.0175
72-315,Iglice,53.8308,15.4694
72-315,Świekotki,53.7673,15.3775
72-315,Mołstowo,53.7765,15.5602
73-150,Łobez,53.6378,15.6188
73-155,Połchowo,53.5388,15.5312
75-031,Koszalin,54.1891,16.1717
75-130,Koszalin,54.1917,16.1611
75-212,Koszalin,54.196,16.1669
11-010,Krupoliny,53.8024,20.7316
11-010,Tęguty,53.8888,20.6212
11-010,Bogdany,53.7836,20.6407
11-010,Leszno,53.7747,20.8761
11-030,Bruchwałd,53.6863,20.588
11-030,Pajtuny,53.7303,20.6965
11-036,Sząbruk,53.7279,20.3466
11-040,Kabikiejmy,53.923,20.4665
11-042,Mątki,53.8354,20.3449
11-320,Kramarzewo,54.0183,20.7864
14-105,Pelnik,53.7904,20.144
14-107,Pacółtowo,53.5342,20.1429
14-120,Stare Miasto,53.4609,19.9987
14-140,Majdany Wielkie,53.7946,19.7789
14-300,Morąg,53.9134,19.9302
14-300,Gubity,53.8655,20.064
14-310,Warny,53.9898,20.0532
14-310,Gilginia,54.0249,19.9893
14-330,Budwity,53.9308,19.6599
14-330,Surzyki Małe,53.8204,19.7536
12-200,Pogobie Średnie,53.5588,21.7636
12-220,Kończewo,53.7154,21.5947
12-230,Kumielsk,53.5561,21.991
12-250,Ogródek,53.8096,22.101
12-250,Czarne,53.8647,22.0174
12-250,Kępa,53.8501,21.7386
12-250,Grądy,53.8246,21.9666
12-250,Tuchlin,53.8152,21.7923
12-100,Siódmak,53.5276,20.9672
12-100,Lipowa Góra Wschodnia,53.5782,21.0025
12-114,Nowy Suchoros,53.4689,21.2355
12-120,Zalesie,53.7141,21.0721
12-130,Krzywonoga,53.676,20.7387
12-130,Rutki,53.6085,20.7188
12-150,Nowe Czajki,53.5188,21.2341
19-500,Żelazki,54.2179,22.4634
19-500,Rożyńsk Wielki,54.2359,22.1994
19-500,Wilkasy,54.2087,22.374
19-500,Dunajek,54.1833,22.2483
19-504,Rakówek,54.3195,22.7776
19-504,Zawiszyn,54.28,22.5299
19-504,Bludzie Małe,54.31,22.5777
19-520,Skaliszkiejmy,54.3063,22.1143
19-520,Nowiny,54.1862,22.135
10-003,Olsztyn,53.7773,20.4797
10-028,Olsztyn,53.7755,20.4754
10-054,Olsztyn,53.7654,20.4879
10-081,Olsztyn,53.7724,20.4723
10-083,Olsztyn,53.7673,20.4678
10-087,Olsztyn,53.7669,20.4766
10-106,Olsztyn,53.7791,20.4769
10-111,Olsztyn,53.7802,20.4786
06-323,Przejmy,53.0829,20.9945
06-330,Poścień-Wieś,53.2599,21.0591
06-330,Poścień-Zamion,53.237,21.0471
06-330,Pruskołęka,53.2501,21.0277
06-330,Krzynowłoga Wielka,53.2135,20.8468
06-408,Szlasy-Umiemy,52.9294,20.8448
06-415,Pawłówko,53.0894,20.7197
06-415,Górki,53.0077,20.7767
26-400,Przysucha,51.355,20.6257
26-400,Jakubów,51.3599,20.6109
26-411,Nieznamierowice,51.4722,20.5641
26-434,Antoniów,51.4283,20.5075
26-434,Sołtysy,51.3446,20.4474
06-100,Lipniki Nowe,52.7087,21.0349
06-100,Grabówiec,52.6765,21.1169
06-120,Nowe Bulkowo,52.6813,20.9868
06-120,Poniaty-Cibory,52.6141,20.8793
07-214,Lutobrok-Folwark,52.6688,21.264
07-214,Pniewo-Kolonia,52.658,21.2489
07-217,Kruczy Borek,52.6254,21.1341
26-625,Wolanów,51.3784,20.9778
26-625,Waliny,51.3516,20.9989
26-630,Kolonka,51.4458,21.3315
26-650,Domaniów,51.4362,20.8476
26-660,Jeziorno,51.5798,21.1567
26-660,Bierwiecka Wola,51.5435,21.169
26-670,Sałki,51.4411,21.4787
26-680,Błędów,51.2748,21.0665
26-806,Zameczek-Kolonia,51.4774,20.9173
26-806,Jabłonna,51.47,20.8524
08-107,Krynki,52.273,22.4557
08-108,Korczew,52.3533,22.6086
08-109,Kamianki-Wańki,52.2955,22.5835
08-110,Białki,52.131,22.2998
08-117,Młynki,52.0475,22.0457
08-119,Purzec,52.2141,22.2828
08-124,Wyłazy,52.2073,22.19
08-125,Krynica,52.298,22.2939
08-125,Brzozów,52.2676,22.3192
08-125,Sosna-Korabie,52.2826,22.2118
08-125,Stany Małe,52.3055,22.2693
08-130,Sionna,52.1983,22.011
08-130,Koszewnica,52.169,21.9869
08-140,Wojnów,52.2141,22.5799
09-200,Piaski,52.8315,19.644
09-200,Nowe Piastowo,52.8026,19.638
09-204,Lipniki,52.9137,19.8007
09-212,Reczewo,52.7325,19.7944
09-215,Kapuśniki,52.847,19.5273
09-215,Załszyn,52.7485,19.601
09-215,Żuki,52.7806,19.5938
09-227,Agnieszkowo,52.927,19.5192
96-500,Sochaczew,52.2331,20.2459
96-500,Czerwonka-Wieś,52.2104,20.2969
96-500,Władysławów,52.2328,20.1962
96-512,Nowe Mistrzewice,52.3098,20.2399
96-512,Helenów,52.2956,20.1081
96-515,Nowe Paski,52.2351,20.3902
96-515,Seroki-Parcela,52.2015,20.4693
96-520,Miękinki,52.3374,20.053
08-300,Ząbków,52.4336,22.1643
08-300,Pogorzel,52.4934,22.1443
08-320,Seroczyn,52.5707,22.3515
08-322,Wólka Nadbużna,52.6934,22.208
08-330,Krupy,52.6282,22.1288
08-330,Trzciniec Mały,52.5726,22.1464
08-331,Nieciecz-Dwór,52.4527,22.3171
26-502,Gąsawy Plebańskie,51.2272,20.9502
26-505,Helenów,51.3041,21.0212
05-085,Zaborów,52.2648,20.6922
05-860,Pilaszków,52.2342,20.6822
05-870,Górna Wieś,52.2192,20.5433
05-870,Wawrzyszew,52.218,20.583
05-870,Marysinek,52.2031,20.5083
07-100,Ruchna,52.3706,22.058
07-110,Słuchocin,52.2321,21.9757
07-111,Kazimierzów,52.2699,21.8289
07-111,Wąsosze,52.3368,21.9041
07-120,Szczurów,52.365,21.8421
07-120,Połazie Świętochowskie,52.3932,21.7647
07-120,Komory,52.4366,21.8268
07-120,Leśniki,52.3925,21.8078
07-130,Zambrzyniec,52.5146,21.8257
07-130,Łochów,52.5291,21.6961
07-130,Twarogi,52.4984,21.7954
07-140,Ocięte,52.6316,21.815
05-079,Zabraniec,52.299,21.3348
05-205,Stary Kraszew,52.4044,21.2585
05-240,Pawłów,52.3945,21.4775
05-250,Popielarze,52.5087,21.137
05-250,Nowy Janków,52.377,21.2018
05-280,Jadów,52.4784,21.6306
05-280,Wójty,52.4767,21.6506
05-282,Rozalin,52.4383,21.6741
07-200,Świniotop,52.5837,21.5735
07-203,Popowo-Parcele,52.5309,21.1653
07-203,Somianka,52.5651,21.3041
07-210,Blochy,52.7352,21.6013
07-210,Chorchosy,52.7482,21.5773
07-210,Kornaciska,52.7698,21.5775
26-700,Celestynów,51.3676,21.6922
26-700,Józefów,51.397,21.6485
26-720,Jadwinów,51.4105,21.6707
09-135,Dzban,52.8693,20.0112
09-135,Stare Budy Osieckie,52.8406,19.9737
09-300,Rozwozin,53.0617,19.8061
09-300,Kliczewo Małe,53.0509,20.0065
09-300,Nowe Nadratowo,53.0243,20.0484
09-304,Lubowidz,53.1204,19.8452
09-304,Mleczówka,53.0824,19.6653
09-310,Nidzgora,53.0595,20.0742
09-310,Osowa,53.0852,20.0847
09-320,Gołuszyn,52.9437,19.9901
09-320,Sławęcin,52.964,19.9937
09-320,Wieluń-Zalesie,52.983,20.0329
96-315,Babskie Budy,52.105,20.2717
96-315,Sokule,52.0645,20.3704
96-320,Dwórzno,51.9529,20.6097
96-320,Małachowszczyzna,51.8593,20.6189
96-323,Dębiny Osuchowskie,51.906,20.6194
96-330,Emilianów,51.9228,20.3213
96-330,Wygoda,51.9655,20.3347
96-330,Radziwiłłów,51.992,20.2876
96-330,Waleriany,52.0132,20.3862
00-067,Warszawa,52.239,21.0146
00-097,Warszawa,52.2421,21.0097
00-143,Warszawa,52.2423,20.9989
00-160,Warszawa,52.2476,20.9972
00-225,Warszawa,52.2546,21.0061
00-227,Warszawa,52.2521,21.008
00-260,Warszawa,52.2514,21.0105
00-264,Warszawa,52.2486,21.0112
00-333,Warszawa,52.2385,21.018
00-372,Warszawa,52.2336,21.0208
00-390,Warszawa,52.2378,21.0329
00-406,Warszawa,52.2323,21.0367
00-409,Warszawa,52.2319,21.0384
00-457,Warszawa,52.2235,21.0361
00-493,Warszawa,52.2279,21.0247
00-545,Warszawa,52.2246,21.0154
00-578,Warszawa,52.2189,21.0198
00-641,Warszawa,52.2184,21.0171
00-643,Warszawa,52.2198,21.0147
00-661,Warszawa,52.2203,21.0117
00-707,Warszawa,52.2144,21.0645
00-828,Warszawa,52.232,20.9986
00-871,Warszawa,52.2353,20.99
00-876,Warszawa,52.2376,20.9842
00-898,Warszawa,52.2402,20.9893
01-005,Warszawa,52.2427,20.9903
01-110,Warszawa,52.2398,20.9401
01-113,Warszawa,52.239,20.9387
01-194,Warszawa,52.2357,20.973
01-307,Warszawa,52.2303,20.8905
01-341,Warszawa,52.2216,20.9038
01-347,Warszawa,52.2209,20.9105
01-361,Warszawa,52.2313,20.9128
01-388,Warszawa,52.2269,20.9074
01-389,Warszawa,52.2277,20.9109
01-436,Warszawa,52.2477,20.9472
01-481,Warszawa,52.2553,20.8915
01-496,Warszawa,52.2625,20.9184
01-565,Warszawa,52.2665,20.9828
01-585,Warszawa,52.2684,20.981
01-640,Warszawa,52.274,20.9767
01-798,Warszawa,52.2593,20.9578
01-807,Warszawa,52.2797,20.9558
01-851,Warszawa,52.2763,20.943
01-864,Warszawa,52.2677,20.9473
01-891,Warszawa,52.2738,20.9602
01-892,Warszawa,52.2712,20.9563
02-006,Warszawa,52.2255,20.999
02-009,Warszawa,52.2216,21.0044
02-015,Warszawa,52.2252,20.9954
02-052,Warszawa,52.2182,20.99
02-097,Warszawa,52.2102,20.9824
02-270,Warszawa,52.1773,20.9411
02-362,Warszawa,52.2118,20.9745
02-422,Warszawa,52.2108,20.8976
02-472,Warszawa,52.2053,20.922
02-591,Warszawa,52.2111,21.0098
02-614,Warszawa,52.1923,21.0191
02-657,Warszawa,52.1859,21.0216
02-659,Warszawa,52.1847,21.0124
02-704,Warszawa,52.1882,21.0346
02-722,Warszawa,52.1636,21.0274
